Data: giovedì 7 maggio 2020	Ora: 15:14
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    angolo polare
Min (eV): 256.00	Max (eV): 343.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 305.25	X axis (mm): 580.50
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  3.00	Number of scans:  1	Total acq. time (s):  3.00
******************************************************
256.000000	5.000000
256.250000	4.000000
256.500000	0.000000
256.750000	3.000000
257.000000	3.000000
257.250000	3.000000
257.500000	1.000000
257.750000	5.000000
258.000000	8.000000
258.250000	12.000000
258.500000	11.000000
258.750000	9.000000
259.000000	12.000000
259.250000	18.000000
259.500000	11.000000
259.750000	26.000000
260.000000	27.000000
260.250000	22.000000
260.500000	24.000000
260.750000	33.000000
261.000000	33.000000
261.250000	35.000000
261.500000	39.000000
261.750000	51.000000
262.000000	54.000000
262.250000	66.000000
262.500000	61.000000
262.750000	66.000000
263.000000	77.000000
263.250000	83.000000
263.500000	93.000000
263.750000	92.000000
264.000000	101.000000
264.250000	112.000000
264.500000	99.000000
264.750000	136.000000
265.000000	133.000000
265.250000	141.000000
265.500000	152.000000
265.750000	187.000000
266.000000	190.000000
266.250000	208.000000
266.500000	213.000000
266.750000	240.000000
267.000000	256.000000
267.250000	300.000000
267.500000	310.000000
267.750000	352.000000
268.000000	358.000000
268.250000	382.000000
268.500000	410.000000
268.750000	456.000000
269.000000	453.000000
269.250000	517.000000
269.500000	514.000000
269.750000	522.000000
270.000000	584.000000
270.250000	603.000000
270.500000	656.000000
270.750000	661.000000
271.000000	692.000000
271.250000	675.000000
271.500000	702.000000
271.750000	701.000000
272.000000	691.000000
272.250000	695.000000
272.500000	717.000000
272.750000	708.000000
273.000000	668.000000
273.250000	681.000000
273.500000	647.000000
273.750000	624.000000
274.000000	627.000000
274.250000	606.000000
274.500000	561.000000
274.750000	537.000000
275.000000	516.000000
275.250000	492.000000
275.500000	482.000000
275.750000	439.000000
276.000000	433.000000
276.250000	422.000000
276.500000	409.000000
276.750000	363.000000
277.000000	358.000000
277.250000	338.000000
277.500000	336.000000
277.750000	298.000000
278.000000	302.000000
278.250000	272.000000
278.500000	256.000000
278.750000	253.000000
279.000000	214.000000
279.250000	195.000000
279.500000	197.000000
279.750000	170.000000
280.000000	166.000000
280.250000	151.000000
280.500000	135.000000
280.750000	124.000000
281.000000	134.000000
281.250000	105.000000
281.500000	91.000000
281.750000	103.000000
282.000000	105.000000
282.250000	86.000000
282.500000	81.000000
282.750000	76.000000
283.000000	85.000000
283.250000	67.000000
283.500000	53.000000
283.750000	70.000000
284.000000	58.000000
284.250000	42.000000
284.500000	55.000000
284.750000	43.000000
285.000000	39.000000
285.250000	43.000000
285.500000	46.000000
285.750000	38.000000
286.000000	25.000000
286.250000	26.000000
286.500000	25.000000
286.750000	17.000000
287.000000	16.000000
287.250000	21.000000
287.500000	18.000000
287.750000	17.000000
288.000000	25.000000
288.250000	11.000000
288.500000	17.000000
288.750000	16.000000
289.000000	15.000000
289.250000	7.000000
289.500000	12.000000
289.750000	8.000000
290.000000	9.000000
290.250000	5.000000
290.500000	7.000000
290.750000	4.000000
291.000000	10.000000
291.250000	5.000000
291.500000	4.000000
291.750000	8.000000
292.000000	6.000000
292.250000	7.000000
292.500000	6.000000
292.750000	6.000000
293.000000	6.000000
293.250000	7.000000
293.500000	2.000000
293.750000	5.000000
294.000000	4.000000
294.250000	6.000000
294.500000	3.000000
294.750000	9.000000
295.000000	5.000000
295.250000	8.000000
295.500000	5.000000
295.750000	3.000000
296.000000	3.000000
296.250000	5.000000
296.500000	6.000000
296.750000	2.000000
297.000000	2.000000
297.250000	2.000000
297.500000	3.000000
297.750000	6.000000
298.000000	5.000000
298.250000	2.000000
298.500000	3.000000
298.750000	6.000000
299.000000	3.000000
299.250000	4.000000
299.500000	3.000000
299.750000	2.000000
300.000000	0.000000
300.250000	1.000000
300.500000	3.000000
300.750000	4.000000
301.000000	0.000000
301.250000	4.000000
301.500000	3.000000
301.750000	2.000000
302.000000	3.000000
302.250000	1.000000
302.500000	4.000000
302.750000	2.000000
303.000000	2.000000
303.250000	1.000000
303.500000	3.000000
303.750000	2.000000
304.000000	2.000000
304.250000	4.000000
304.500000	2.000000
304.750000	4.000000
305.000000	2.000000
305.250000	2.000000
