Data: lunedì 18 maggio 2020	Ora: 12:33
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 525.00	Max (eV): 534.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 270.00	X axis (mm): 534.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
525.000000	406.000000
525.250000	442.000000
525.500000	432.000000
525.750000	396.000000
526.000000	401.000000
526.250000	438.000000
526.500000	409.000000
526.750000	434.000000
527.000000	417.000000
527.250000	426.000000
527.500000	408.000000
527.750000	459.000000
528.000000	397.000000
528.250000	420.000000
528.500000	347.000000
528.750000	362.000000
529.000000	341.000000
529.250000	300.000000
529.500000	329.000000
529.750000	327.000000
530.000000	365.000000
530.250000	341.000000
530.500000	444.000000
530.750000	408.000000
531.000000	407.000000
531.250000	434.000000
531.500000	410.000000
531.750000	428.000000
532.000000	415.000000
532.250000	425.000000
532.500000	412.000000
532.750000	444.000000
533.000000	446.000000
533.250000	412.000000
533.500000	394.000000
533.750000	421.000000
534.000000	418.000000
