Data: venerdì 22 maggio 2020	Ora: 16:18
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 525.00	Max (eV): 534.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 334.00	X axis (mm): 534.00
*******************  R66 parameters ********************
Step in ch_x_eV: 50	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 9
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
525.000000	176.000000
525.250000	177.000000
525.500000	195.000000
525.750000	218.000000
526.000000	220.000000
526.250000	195.000000
526.500000	207.000000
526.750000	165.000000
527.000000	186.000000
527.250000	210.000000
527.500000	173.000000
527.750000	236.000000
528.000000	197.000000
528.250000	191.000000
528.500000	175.000000
528.750000	177.000000
529.000000	190.000000
529.250000	232.000000
529.500000	175.000000
529.750000	180.000000
530.000000	203.000000
530.250000	205.000000
530.500000	202.000000
530.750000	195.000000
531.000000	218.000000
531.250000	183.000000
531.500000	172.000000
531.750000	195.000000
532.000000	174.000000
532.250000	218.000000
532.500000	204.000000
532.750000	221.000000
533.000000	203.000000
533.250000	219.000000
533.500000	192.000000
533.750000	185.000000
534.000000	210.000000
